time	m_length	m_force	sc_extension	sc_force	hs_1_pCa	hs_1_length	hs_1_command_length	hs_1_slack_length	hs_1_a_length	hs_1_m_length	hs_1_force	hs_1_titin_force	hs_1_viscous_force	hs_1_extracellular_force	hs_1_inter_hs_titin_force_effect	hs_1_a_pop_1	hs_1_a_pop_2	hs_1_m_pop_1	hs_1_m_pop_2	hs_1_m_pop_3	hs_1_m_pop_4	hs_1_c_pop_1	hs_1_c_pop_2	hs_1_c_pop_3
0.023	1100.000	4436.52	0.0887304	4436.52	7.96	1099.91	1100	nan	1015.9	809.118	4436.52	4420.14	-0.304454	0	0	0.998553	0.00144676	0.727913	0.271991	9.64506e-05	0	1	0	0
0.024	1100.000	4426.19	0.0885238	4426.19	7.94	1099.91	1100	nan	1015.9	809.117	4426.19	4420.15	2.06543	0	0	0.998987	0.00101273	0.72936	0.270592	4.82253e-05	0	1	0	0
0.025	1100.000	4424.59	0.0884917	4424.59	7.93	1099.91	1100	nan	1015.9	809.117	4424.59	4420.15	0.320893	0	0	0.998843	0.00115741	0.729649	0.270303	4.82253e-05	0	1	0	0
0.026	1100.000	4441.35	0.088827	4441.35	7.91	1099.91	1100	nan	1015.9	809.118	4441.35	4420.13	-3.35225	0	0	0.998409	0.00159144	0.727816	0.272087	9.64506e-05	0	1	0	0
0.027	1100.000	4454.62	0.0890924	4454.62	7.9	1099.91	1100	nan	1015.9	809.118	4454.62	4420.12	-2.65444	0	0	0.998843	0.00115741	0.722608	0.277247	0.000144676	0	1	0	0
0.028	1100.000	4456.53	0.0891306	4456.53	7.89	1099.91	1100	nan	1015.9	809.118	4456.53	4420.12	-0.381952	0	0	0.998698	0.00130208	0.725694	0.274161	0.000144676	0	1	0	0
0.029	1100.000	4456.86	0.0891371	4456.86	7.88	1099.91	1100	nan	1015.9	809.118	4456.86	4420.12	-0.0650655	0	0	0.999277	0.00072338	0.72309	0.276765	0.000144676	0	1	0	0
0.03	1100.000	4456.91	0.0891382	4456.91	7.87	1099.91	1100	nan	1015.9	809.118	4456.91	4420.12	-0.0107634	0	0	0.998553	0.00144676	0.728974	0.270882	0.000144676	0	1	0	0
0.031	1100.000	4456.92	0.0891384	4456.92	7.86	1099.91	1100	nan	1015.9	809.118	4456.92	4420.12	-0.0017891	0	0	0.998698	0.00130208	0.732639	0.267216	0.000144676	0	1	0	0
0.032	1100.000	4456.92	0.0891384	4456.92	7.85	1099.91	1100	nan	1015.9	809.118	4456.92	4420.12	-0.000297159	0	0	0.999132	0.000868056	0.728877	0.270978	0.000144676	0	1	0	0
0.033	1100.000	4456.92	0.0891384	4456.92	7.84	1099.91	1100	nan	1015.9	809.118	4456.92	4420.12	-4.96061e-05	0	0	0.998264	0.00173611	0.728299	0.271557	0.000144676	0	1	0	0
0.034	1100.000	4453.64	0.0890727	4453.64	7.83	1099.91	1100	nan	1015.9	809.118	4453.64	4420.12	0.656675	0	0	0.998409	0.00159144	0.727623	0.272232	9.64506e-05	4.82253e-05	1	0	0
0.035	1100.000	4453.14	0.0890627	4453.14	7.82	1099.91	1100	nan	1015.9	809.118	4453.14	4420.12	0.0998518	0	0	0.997975	0.00202546	0.728395	0.271508	9.64506e-05	0	1	0	0
0.036	1100.000	4453.05	0.0890611	4453.05	7.81	1099.91	1100	nan	1015.9	809.118	4453.05	4420.12	0.0167186	0	0	0.997975	0.00202546	0.728202	0.271701	9.64506e-05	0	1	0	0
0.037	1100.000	4453.04	0.0890608	4453.04	7.8	1099.91	1100	nan	1015.9	809.118	4453.04	4420.12	0.00277602	0	0	0.99783	0.00217014	0.728202	0.271701	9.64506e-05	0	1	0	0
0.038	1100.000	4453.04	0.0890607	4453.04	7.8	1099.91	1100	nan	1015.9	809.118	4453.04	4420.12	0.000461205	0	0	0.999277	0.00072338	0.723573	0.276331	9.64506e-05	0	1	0	0
0.039	1100.000	4453.04	0.0890607	4453.04	7.79	1099.91	1100	nan	1015.9	809.118	4453.04	4420.12	7.66295e-05	0	0	0.998698	0.00130208	0.729938	0.269965	9.64506e-05	0	1	0	0
0.04	1100.000	4453.04	0.0890607	4453.04	7.78	1099.91	1100	nan	1015.9	809.118	4453.04	4420.12	1.27193e-05	0	0	0.998409	0.00159144	0.729842	0.270062	9.64506e-05	0	1	0	0
0.041	1100.000	4453.04	0.0890607	4453.04	7.78	1099.91	1100	nan	1015.9	809.118	4453.04	4420.12	2.08502e-06	0	0	0.997541	0.00245949	0.731578	0.268326	9.64506e-05	0	1	0	0
0.042	1100.000	4453.04	0.0890607	4453.04	7.77	1099.91	1100	nan	1015.9	809.118	4453.04	4420.12	3.66072e-07	0	0	0.998409	0.00159144	0.730903	0.269001	9.64506e-05	0	1	0	0
0.043	1100.000	4453.04	0.0890607	4453.04	7.76	1099.91	1100	nan	1015.9	809.118	4453.04	4420.12	0	0	0	0.998119	0.00188079	0.731385	0.268519	9.64506e-05	0	1	0	0
0.044	1100.000	4456.17	0.0891233	4456.17	7.76	1099.91	1100	nan	1015.9	809.118	4456.17	4420.12	-0.625653	0	0	0.998698	0.00130208	0.732928	0.266927	0.000144676	0	1	0	0
0.045	1100.000	4477.08	0.0895416	4477.08	7.75	1099.91	1100	nan	1015.9	809.118	4477.08	4420.1	-4.18336	0	0	0.998264	0.00173611	0.729745	0.270062	0.000192901	0	1	0	0
0.046	1100.000	4476.98	0.0895395	4476.98	7.74	1099.91	1100	nan	1015.9	809.118	4476.98	4420.1	0.0210807	0	0	0.998119	0.00188079	0.732639	0.267072	0.000192901	9.64506e-05	1	0	0
0.047	1100.000	4476.97	0.0895394	4476.97	7.74	1099.91	1100	nan	1015.9	809.118	4476.97	4420.1	0.00102086	0	0	0.997396	0.00260417	0.728781	0.271026	0.000192901	0	1	0	0
0.048	1100.000	4469.68	0.0893936	4469.68	7.73	1099.91	1100	nan	1015.9	809.118	4469.68	4420.1	1.45794	0	0	0.997685	0.00231481	0.7337	0.266059	0.000192901	4.82253e-05	1	0	0
0.049	1100.000	4476.69	0.0895338	4476.69	7.73	1099.91	1100	nan	1015.9	809.118	4476.69	4420.09	-1.40135	0	0	0.997396	0.00260417	0.727045	0.272666	0.000241127	4.82253e-05	1	0	0
0.05	1100.000	4490.91	0.0898182	4490.91	7.72	1099.91	1100	nan	1015.9	809.119	4490.91	4420.08	-2.84447	0	0	0.99783	0.00217014	0.721644	0.278019	0.000289352	4.82253e-05	1	0	0
0.051	1100.000	4493.06	0.0898612	4493.06	7.72	1099.91	1100	nan	1015.9	809.119	4493.06	4420.08	-0.429606	0	0	0.996528	0.00347222	0.719522	0.280189	0.000289352	0	1	0	0
0.052	1100.000	4493.42	0.0898684	4493.42	7.71	1099.91	1100	nan	1015.9	809.119	4493.42	4420.08	-0.071974	0	0	0.997251	0.00274884	0.719039	0.280671	0.000289352	0	1	0	0
0.053	1100.000	4476.67	0.0895334	4476.67	7.71	1099.91	1100	nan	1015.9	809.118	4476.67	4420.1	3.34986	0	0	0.99783	0.00217014	0.723283	0.276476	0.000241127	0	1	0	0
0.054	1100.000	4473.9	0.089478	4473.9	7.7	1099.91	1100	nan	1015.9	809.118	4473.9	4420.1	0.553884	0	0	0.997541	0.00245949	0.729552	0.270206	0.000241127	0	1	0	0
0.055	1100.000	4473.44	0.0894688	4473.44	7.7	1099.91	1100	nan	1015.9	809.118	4473.44	4420.1	0.0919533	0	0	0.997685	0.00231481	0.724633	0.275125	0.000241127	0	1	0	0
0.056	1100.000	4473.36	0.0894673	4473.36	7.69	1099.91	1100	nan	1015.9	809.118	4473.36	4420.1	0.015265	0	0	0.998264	0.00173611	0.725309	0.27445	0.000241127	0	1	0	0
0.057	1100.000	4473.35	0.089467	4473.35	7.69	1099.91	1100	nan	1015.9	809.118	4473.35	4420.1	0.0025341	0	0	0.996817	0.00318287	0.724537	0.275222	0.000241127	0	1	0	0
0.058	1100.000	4473.35	0.089467	4473.35	7.69	1099.91	1100	nan	1015.9	809.118	4473.35	4420.1	0.00042073	0	0	0.997251	0.00274884	0.723958	0.275801	0.000241127	0	1	0	0
0.059	1100.000	4480.93	0.0896186	4480.93	7.68	1099.91	1100	nan	1015.9	809.118	4480.93	4420.1	-1.51646	0	0	0.997251	0.00274884	0.725212	0.274498	0.000289352	0	1	0	0
0.06	1100.000	4482.06	0.0896411	4482.06	7.68	1099.91	1100	nan	1015.9	809.118	4482.06	4420.09	-0.225109	0	0	0.998119	0.00188079	0.724923	0.274788	0.000289352	0	1	0	0
0.061	1100.000	4482.25	0.0896449	4482.25	7.67	1099.91	1100	nan	1015.9	809.118	4482.25	4420.09	-0.0378184	0	0	0.998409	0.00159144	0.723958	0.275752	0.000289352	0	1	0	0
0.062	1100.000	4487.51	0.0897502	4487.51	7.67	1099.91	1100	nan	1015.9	809.118	4487.51	4420.09	-1.05237	0	0	0.997685	0.00231481	0.721354	0.278308	0.000289352	4.82253e-05	1	0	0
0.063	1100.000	4488.17	0.0897635	4488.17	7.67	1099.91	1100	nan	1015.9	809.118	4488.17	4420.09	-0.133209	0	0	0.997251	0.00274884	0.723862	0.275849	0.000289352	0	1	0	0
0.064	1100.000	4503.51	0.0900701	4503.51	7.66	1099.91	1100	nan	1015.9	809.118	4503.51	4420.08	-3.06621	0	0	0.997396	0.00260417	0.725116	0.274547	0.000337577	0	1	0	0
0.065	1100.000	4505.78	0.0901155	4505.78	7.66	1099.91	1100	nan	1015.9	809.118	4505.78	4420.08	-0.454285	0	0	0.995949	0.00405093	0.718654	0.281009	0.000337577	0	1	0	0
0.066	1100.000	4506.16	0.0901232	4506.16	7.66	1099.91	1100	nan	1015.9	809.118	4506.16	4420.08	-0.076335	0	0	0.996528	0.00347222	0.720679	0.278983	0.000337577	0	1	0	0
0.067	1100.000	4496.31	0.0899263	4496.31	7.65	1099.91	1100	nan	1015.9	809.118	4496.31	4420.09	1.96877	0	0	0.996817	0.00318287	0.714699	0.284963	0.000289352	4.82253e-05	1	0	0
0.068	1100.000	4494.82	0.0898963	4494.82	7.65	1099.91	1100	nan	1015.9	809.118	4494.82	4420.09	0.299685	0	0	0.997106	0.00289352	0.7174	0.282263	0.000289352	4.82253e-05	1	0	0
0.069	1100.000	4498.94	0.0899787	4498.94	7.65	1099.91	1100	nan	1015.9	809.118	4498.94	4420.08	-0.824287	0	0	0.996383	0.0036169	0.719425	0.280237	0.000289352	4.82253e-05	1	0	0
0.07	1100.000	4499.16	0.0899832	4499.16	7.65	1099.91	1100	nan	1015.9	809.118	4499.16	4420.08	-0.044209	0	0	0.996528	0.00347222	0.719522	0.280189	0.000289352	0	1	0	0
0.071	1100.000	4503.58	0.0900717	4503.58	7.64	1099.91	1100	nan	1015.9	809.118	4503.58	4420.08	-0.885109	0	0	0.997975	0.00202546	0.719329	0.280382	0.000289352	0	1	0	0
0.072	1100.000	4518.64	0.0903728	4518.64	7.64	1099.91	1100	nan	1015.9	809.118	4518.64	4420.07	-3.01081	0	0	0.99783	0.00217014	0.721065	0.278598	0.000337577	0	1	0	0
0.073	1100.000	4520.64	0.0904129	4520.64	7.64	1099.91	1100	nan	1015.9	809.118	4520.64	4420.07	-0.401222	0	0	0.996672	0.00332755	0.719232	0.28043	0.000337577	0	1	0	0
0.074	1100.000	4520.99	0.0904199	4520.99	7.64	1099.91	1100	nan	1015.9	809.118	4520.99	4420.07	-0.0699236	0	0	0.996672	0.00332755	0.720197	0.279466	0.000337577	0	1	0	0
0.075	1100.000	4521.05	0.090421	4521.05	7.63	1099.91	1100	nan	1015.9	809.118	4521.05	4420.07	-0.0114871	0	0	0.997975	0.00202546	0.721547	0.278115	0.000337577	0	1	0	0
0.076	1100.000	4521.06	0.0904212	4521.06	7.63	1099.91	1100	nan	1015.9	809.118	4521.06	4420.07	-0.00190978	0	0	0.996528	0.00347222	0.722319	0.277344	0.000337577	0	1	0	0
0.077	1100.000	4508.11	0.0901622	4508.11	7.63	1099.91	1100	nan	1015.9	809.118	4508.11	4420.08	2.59056	0	0	0.998264	0.00173611	0.725212	0.27445	0.000289352	4.82253e-05	1	0	0
0.078	1100.000	4505.96	0.0901193	4505.96	7.63	1099.91	1100	nan	1015.9	809.118	4505.96	4420.08	0.42882	0	0	0.997251	0.00274884	0.716917	0.282745	0.000289352	4.82253e-05	1	0	0
0.079	1100.000	4505.61	0.0901122	4505.61	7.62	1099.91	1100	nan	1015.9	809.118	4505.61	4420.08	0.0711723	0	0	0.996238	0.00376157	0.718171	0.281491	0.000289352	4.82253e-05	1	0	0
0.08	1100.000	4505.55	0.090111	4505.55	7.62	1099.91	1100	nan	1015.9	809.118	4505.55	4420.08	0.011812	0	0	0.996528	0.00347222	0.713252	0.28641	0.000289352	4.82253e-05	1	0	0
0.081	1100.000	4505.54	0.0901108	4505.54	7.62	1099.91	1100	nan	1015.9	809.118	4505.54	4420.08	0.00196041	0	0	0.997396	0.00260417	0.714988	0.284674	0.000289352	4.82253e-05	1	0	0
0.082	1100.000	4505.54	0.0901108	4505.54	7.62	1099.91	1100	nan	1015.9	809.118	4505.54	4420.08	0.00032536	0	0	0.997396	0.00260417	0.714699	0.285012	0.000289352	0	1	0	0
0.083	1100.000	4531.82	0.0906364	4531.82	7.61	1099.91	1100	nan	1015.9	809.119	4531.82	4420.05	-5.25607	0	0	0.996672	0.00332755	0.712867	0.286796	0.000337577	0	1	0	0
0.084	1100.000	4523.85	0.090477	4523.85	7.61	1099.91	1100	nan	1015.9	809.118	4523.85	4420.07	1.59366	0	0	0.995804	0.0041956	0.719329	0.280334	0.000337577	0	1	0	0
0.085	1100.000	4530.88	0.0906175	4530.88	7.61	1099.91	1100	nan	1015.9	809.119	4530.88	4420.06	-1.40533	0	0	0.996094	0.00390625	0.723862	0.275752	0.000385802	0	1	0	0
0.086	1100.000	4549.49	0.0909899	4549.49	7.61	1099.91	1100	nan	1015.9	809.119	4549.49	4420.03	-3.72347	0	0	0.996672	0.00332755	0.728009	0.271557	0.000434028	0	1	0	0
0.087	1100.000	4534.77	0.0906954	4534.77	7.61	1099.91	1100	nan	1015.9	809.119	4534.77	4420.05	2.94477	0	0	0.997541	0.00245949	0.724923	0.274643	0.000385802	4.82253e-05	1	0	0
0.088	1100.000	4532.58	0.0906515	4532.58	7.6	1099.91	1100	nan	1015.9	809.119	4532.58	4420.05	0.43847	0	0	0.996383	0.0036169	0.721354	0.27826	0.000385802	0	1	0	0
0.089	1100.000	4532.21	0.0906442	4532.21	7.6	1099.91	1100	nan	1015.9	809.119	4532.21	4420.06	0.0734251	0	0	0.997541	0.00245949	0.724151	0.275463	0.000385802	0	1	0	0
0.09	1100.000	4532.15	0.090643	4532.15	7.6	1099.91	1100	nan	1015.9	809.119	4532.15	4420.06	0.0121692	0	0	0.996528	0.00347222	0.721933	0.277681	0.000385802	0	1	0	0
0.091	1100.000	4525.03	0.0905007	4525.03	7.6	1099.91	1100	nan	1015.9	809.118	4525.03	4420.06	1.42306	0	0	0.997251	0.00274884	0.723669	0.275993	0.000337577	0	1	0	0
0.092	1100.000	4506.73	0.0901345	4506.73	7.6	1099.91	1100	nan	1015.9	809.118	4506.73	4420.08	3.66174	0	0	0.996238	0.00376157	0.728299	0.271412	0.000289352	0	1	0	0
0.093	1100.000	4503.7	0.090074	4503.7	7.6	1099.91	1100	nan	1015.9	809.118	4503.7	4420.08	0.605538	0	0	0.997685	0.00231481	0.72936	0.270351	0.000289352	0	1	0	0
0.094	1100.000	4489.24	0.0897848	4489.24	7.59	1099.91	1100	nan	1015.9	809.118	4489.24	4420.1	2.89152	0	0	0.996672	0.00332755	0.722608	0.277054	0.000241127	9.64506e-05	1	0	0
0.095	1100.000	4486.84	0.0897369	4486.84	7.59	1099.91	1100	nan	1015.9	809.118	4486.84	4420.1	0.479045	0	0	0.997106	0.00289352	0.727045	0.272714	0.000241127	0	1	0	0
0.096	1100.000	4488.11	0.0897622	4488.11	7.59	1099.91	1100	nan	1015.9	809.118	4488.11	4420.1	-0.252533	0	0	0.997106	0.00289352	0.725212	0.274498	0.000289352	0	1	0	0
0.097	1100.000	4505.86	0.0901171	4505.86	7.59	1099.91	1100	nan	1015.9	809.118	4505.86	4420.08	-3.54961	0	0	0.996817	0.00318287	0.719618	0.280044	0.000337577	0	1	0	0
0.098	1100.000	4506.53	0.0901305	4506.53	7.59	1099.91	1100	nan	1015.9	809.118	4506.53	4420.08	-0.134071	0	0	0.996817	0.00318287	0.716339	0.283275	0.000337577	4.82253e-05	1	0	0
0.099	1100.000	4512.89	0.0902577	4512.89	7.59	1099.91	1100	nan	1015.9	809.118	4512.89	4420.08	-1.27185	0	0	0.997396	0.00260417	0.716049	0.283565	0.000337577	4.82253e-05	1	0	0
0.1	1100.000	4513.83	0.0902766	4513.83	7.59	1099.91	1100	nan	1015.9	809.118	4513.83	4420.08	-0.189362	0	0	0.996817	0.00318287	0.717303	0.282311	0.000337577	4.82253e-05	1	0	0
0.101	1100.000	4527.92	0.0905585	4527.92	6.97	1099.91	1100	nan	1015.9	809.118	4527.92	4420.07	-2.81844	0	0	0.989439	0.0105613	0.720775	0.278839	0.000385802	0	1	0	0
0.102	1100.000	4571.84	0.0914369	4571.84	6.73	1099.91	1100	nan	1015.9	809.119	4571.84	4420.01	-8.78372	0	0	0.97772	0.0222801	0.720872	0.278598	0.000530478	0	1	0	0
0.103	1100.000	4627.21	0.0925442	4627.21	6.58	1099.91	1100	nan	1015.9	809.121	4627.21	4419.94	-11.0735	0	0	0.96224	0.0377604	0.723669	0.275656	0.000675154	0	1	0	0
0.104	1100.000	4661.71	0.0932343	4661.71	6.47	1099.91	1100	nan	1015.9	809.121	4661.71	4419.9	-6.90054	0	0	0.94401	0.0559896	0.718654	0.280527	0.000771605	4.82253e-05	1	0	0
0.105	1100.000	4802.39	0.0960478	4802.39	6.38	1099.9	1100	nan	1015.91	809.123	4802.39	4419.76	-28.1356	0	0	0.914931	0.0850694	0.714699	0.283806	0.00135031	0.000144676	1	0	0
0.106	1100.000	5062.3	0.101246	5062.3	6.31	1099.9	1100	nan	1015.92	809.127	5062.3	4419.49	-51.981	0	0	0.877894	0.122106	0.718171	0.279562	0.00212191	0.000144676	1	0	0
0.107	1100.000	5424.28	0.108486	5424.28	6.25	1099.89	1100	nan	1015.93	809.134	5424.28	4419.09	-72.3967	0	0	0.838397	0.161603	0.717882	0.278308	0.00352045	0.000289352	1	0	0
0.108	1100.000	5716.98	0.11434	5716.98	6.2	1099.89	1100	nan	1015.94	809.137	5716.98	4418.82	-58.5407	0	0	0.780093	0.219907	0.711613	0.283275	0.00472608	0.000385802	1	0	0
0.109	1100.000	6097.99	0.12196	6097.99	6.15	1099.88	1100	nan	1015.95	809.142	6097.99	4418.44	-76.2016	0	0	0.711661	0.288339	0.705054	0.287809	0.00622106	0.000916281	1	0	0
0.11	1100.000	6601.17	0.132023	6601.17	6.11	1099.87	1100	nan	1015.96	809.15	6601.17	4417.92	-100.636	0	0	0.630498	0.369502	0.696856	0.294126	0.0083912	0.000626929	1	0	0
0.111	1100.000	7256.4	0.145128	7256.4	6.08	1099.85	1100	nan	1015.98	809.161	7256.4	4417.22	-131.045	0	0	0.555411	0.444589	0.693287	0.295139	0.0105613	0.00101273	1	0	0
0.112	1100.000	8032.7	0.160654	8032.7	6.09	1099.84	1100	nan	1016.01	809.171	8032.7	4416.47	-155.261	0	0	0.505642	0.494358	0.681617	0.304061	0.013262	0.00106096	1	0	0
0.113	1100.000	9043.54	0.180871	9043.54	6.09	1099.82	1100	nan	1016.04	809.184	9043.54	4415.47	-202.167	0	0	0.464844	0.535156	0.673225	0.30816	0.0170718	0.00154321	1	0	0
0.114	1100.000	10005.8	0.200116	10005.8	6.1	1099.8	1100	nan	1016.07	809.196	10005.8	4414.57	-192.454	0	0	0.438079	0.561921	0.655768	0.321711	0.0208333	0.00168789	1	0	0
0.115	1100.000	11024.8	0.220497	11024.8	6.11	1099.78	1100	nan	1016.1	809.209	11024.8	4413.57	-203.806	0	0	0.417101	0.582899	0.64593	0.327595	0.0242573	0.00221836	1	0	0
0.116	1100.000	11816.1	0.236323	11816.1	6.12	1099.76	1100	nan	1016.12	809.22	11816.1	4412.8	-158.259	0	0	0.396123	0.603877	0.628954	0.341483	0.0272473	0.00231481	1	0	0
0.117	1100.000	12715.6	0.254311	12715.6	6.13	1099.75	1100	nan	1016.15	809.232	12715.6	4411.92	-179.886	0	0	0.387442	0.612558	0.610243	0.357205	0.0302373	0.00231481	1	0	0
0.118	1100.000	13594.7	0.271895	13594.7	6.14	1099.73	1100	nan	1016.17	809.246	13594.7	4411.01	-175.833	0	0	0.366464	0.633536	0.593364	0.370467	0.0337095	0.00245949	1	0	0
0.119	1100.000	14562.2	0.291244	14562.2	6.14	1099.71	1100	nan	1016.2	809.259	14562.2	4410.06	-193.49	0	0	0.371528	0.628472	0.57716	0.38315	0.0373264	0.00236304	1	0	0
0.12	1100.000	15709.3	0.314186	15709.3	6.15	1099.69	1100	nan	1016.24	809.274	15709.3	4408.95	-229.425	0	0	0.370081	0.629919	0.562018	0.393711	0.0416667	0.00260417	1	0	0
0.121	1100.000	16982.2	0.339644	16982.2	6.16	1099.66	1100	nan	1016.28	809.29	16982.2	4407.7	-254.58	0	0	0.366609	0.633391	0.552662	0.397859	0.0464892	0.00298997	1	0	0
0.122	1100.000	17790	0.355801	17790	6.17	1099.64	1100	nan	1016.3	809.3	17790	4406.96	-161.568	0	0	0.363571	0.636429	0.539159	0.407793	0.0496721	0.00337577	1	0	0
0.123	1100.000	18951.3	0.379027	18951.3	6.18	1099.62	1100	nan	1016.34	809.315	18951.3	4405.82	-232.26	0	0	0.357928	0.642072	0.522666	0.41985	0.0543499	0.00313465	1	0	0
0.124	1100.000	19991.5	0.399831	19991.5	6.19	1099.6	1100	nan	1016.37	809.327	19991.5	4404.85	-208.036	0	0	0.361979	0.638021	0.504147	0.434269	0.0579668	0.0036169	1	0	0
0.125	1100.000	21047.9	0.420957	21047.9	6.19	1099.58	1100	nan	1016.4	809.341	21047.9	4403.83	-211.267	0	0	0.367477	0.632523	0.489198	0.444878	0.0621624	0.00376157	1	0	0
0.126	1100.000	22021.5	0.44043	22021.5	6.2	1099.56	1100	nan	1016.43	809.352	22021.5	4402.93	-194.725	0	0	0.372541	0.627459	0.477527	0.452402	0.0661651	0.00390625	1	0	0
0.127	1100.000	23009.9	0.460198	23009.9	6.21	1099.54	1100	nan	1016.46	809.365	23009.9	4401.96	-197.686	0	0	0.372251	0.627749	0.46576	0.460311	0.0696373	0.00429205	1	0	0
0.128	1100.000	24101.2	0.482025	24101.2	6.22	1099.52	1100	nan	1016.5	809.379	24101.2	4400.92	-218.266	0	0	0.367622	0.632378	0.456597	0.464458	0.0741223	0.00482253	1	0	0
